sentID.BTEC	split	lang	sent
15190	corpus-6-train	FR	Vous êtes au seize A. Descendez cette allée, sur votre droite.
15191	corpus-6-train	FR	Pas de jeans ni de T-shirt, s'il vous plaît.
15192	corpus-6-train	FR	Vous le voulez comment? Je veux dire, que voulez-vous sur votre hamburger?
15194	corpus-6-train	FR	Etes-vous enceinte?
15196	corpus-6-dev	FR	Vous pouvez nous appeler un taxi?
15200	corpus-6-train	FR	Nous serions heureux d'accepter votre offre.
15201	corpus-6-test-corpus-26-train	FR	Où se trouve la quincaillerie la plus proche?
15204	corpus-6-train	FR	Je n'ai jamais fait ça auparavant.
15205	corpus-6-train	FR	Est-ce bien exact?
15206	corpus-6-test-corpus-26-train	FR	Hum. Ça ne marche pas, n'est-ce pas? Vous pouvez changer de place si vous le souhaitez.
15207	corpus-6-train	FR	Y a-t-il un livre en japonais?
15208	corpus-6-train	FR	Il est en commande suite à une rupture de stock.
15210	corpus-6-train	FR	Je préfère un restaurant végétarien.
15216	corpus-6-train	FR	Le verrou de la porte est cassé.
15220	corpus-6-train	FR	Oui, tenez.
15221	corpus-6-test-corpus-26-train	FR	Je recherche ceci.
15224	corpus-6-train	FR	Le cinq cent onze, soixante-douze soixante-treize à Los Angeles, s'il vous plaît.
15226	corpus-6-train	FR	Y a-t-il une excursion?
15232	corpus-6-train	FR	Quel médicament me recommandez-vous contre le rhume?
15234	corpus-6-train	FR	Je ne suis pas grand amateur de porc.
15235	corpus-6-train	FR	Notez ça sur la fiche de service, voulez-vous. Il y a un supplément.
15237	corpus-6-train	FR	Envoyez ce colis au Japon, je vous prie.
15238	corpus-6-train	FR	Je vais l'emporter.
15239	corpus-6-dev	FR	Je reviendrai.
15240	corpus-6-test-corpus-26-train	FR	Très bien, Monsieur. Et que prendrez-vous en dessert?
15243	corpus-6-train	FR	Puis-je rester dans l'avion pendant que nous attendons?
15245	corpus-6-train	FR	Certainement. Ce sera réparé à votre retour.
15246	corpus-6-test-corpus-26-train	FR	Coach ou Pullman?
15247	corpus-6-test-corpus-26-train	FR	En chèque de voyage? Merci. Voici votre billet et votre carte d'embarquement. Veuillez vous présenter une heure avant le départ.
15248	corpus-6-train	FR	C'est moi qui vous remercie.
15249	corpus-6-train	FR	Juste un peu.
15250	corpus-6-train	FR	D'où êtes-vous originaire?
15253	corpus-6-train	FR	Ça faisait longtemps que j'avais envie de venir ici.
15254	corpus-6-train	FR	Bien sûr. Apparemment, il n'y a pas de problème.
15257	corpus-6-test-corpus-26-test	FR	C'est une douleur vive.
15258	corpus-6-dev	FR	Je paierai avec mon assurance.
15259	corpus-6-test-corpus-26-train	FR	Le nom est Goro Motoyama. Et le numéro est le zéro trois trente-deux soixante et un vingt-quatre quatre-vingt quinze.
15260	corpus-6-train	FR	Existe-t-il des excursions pour la Statue de la Liberté?
15262	corpus-6-test-corpus-26-train	FR	J'ai très mal au cœur.
15263	corpus-6-train	FR	Allez. Dis ce que tu penses.
15264	corpus-6-train	FR	Nous avons de la très bonne sole aujourd'hui.
15265	corpus-6-train	FR	Bon. Tu sais quoi? Tu ne dis rien à tes parents, et je ne dirai rien aux miens.
15268	corpus-6-train	FR	Que faites-vous en général de votre temps libre?
15269	corpus-6-train	FR	On se reverra un jour, je l'espère.
15271	corpus-6-train	FR	Il est vert, et à peu près de cette taille.
15272	corpus-6-train	FR	Donnez-moi un plan de la ville, s'il vous plaît.
15274	corpus-6-test-corpus-26-train	FR	"A quelle heure sont les représentations de ""Kussii's Love""?"
15275	corpus-6-train	FR	Désolé, ça ne répond pas.
15278	corpus-6-train	FR	Je saigne du nez.
15279	corpus-6-train	FR	Certains desservent la gare centrale de Tokyo et les hôtels des grandes chaînes.
15280	corpus-6-train	FR	Trente livres, s'il vous plaît.
15282	corpus-6-train	FR	Excusez-moi. Où puis-je trouver un téléphone public?
15283	corpus-6-test-corpus-26-train	FR	Très bien. Vous prendrez votre café maintenant ou plus tard?
15284	corpus-6-train	FR	Merci, en tout cas.
15286	corpus-6-train	FR	Oui, j'ai pris des huîtres fraîches hier soir. Elles avaient un drôle de goût.
15289	corpus-6-train	FR	Je trouve que ça me vieillit.
15291	corpus-6-train	FR	Pouvez-vous me le montrer, s'il vous plaît?
15292	corpus-6-test-corpus-26-train	FR	Dis-moi quel est le club de reggae le plus chaud de New York.
15293	corpus-6-train	FR	Qui joue dans le groupe?
15294	corpus-6-train	FR	Aujourd'hui, nous avons du minestrone, de la crème d'asperges et de la soupe de légumes.
15295	corpus-6-test-corpus-26-test	FR	En quoi votre produit diffère-t-il de la concurrence?
15296	corpus-6-test-corpus-26-train	FR	Ce n'est pas grave si personne n'écoute les consignes de sécurité?
15297	corpus-6-train	FR	Je prendrais un martini sec. Et un jus d'orange pour Madame, merci.
15298	corpus-6-train	FR	Avez-vous des antécédents de maladie cardiaque?
15300	corpus-6-dev	FR	J'ai mal aux yeux.
15303	corpus-6-train	FR	Je cherche un polo.
15306	corpus-6-train	FR	Quelque chose à moins de cent dollars, s'il vous plaît.
15307	corpus-6-train	FR	Il part d'ici à neuf heures.
15308	corpus-6-dev	FR	Merci, c'est gentil, mais je dois vraiment y aller.
15309	corpus-6-train	FR	Fini brillant, s'il vous plaît.
15311	corpus-6-train	FR	Je voudrais huit billets de dix dollars et vingt de un.
15312	corpus-6-train	FR	Nous avons ce nouveau produit conçu spécialement pour les femmes actives.
15313	corpus-6-train	FR	Je vais porter ça.
15318	corpus-6-train	FR	C'est un service fiable et hautement qualifié.
15319	corpus-6-test-corpus-26-train	FR	Une ruelle est-elle dangereuse?
15320	corpus-6-test-corpus-26-train	FR	Oui. Faites le nécessaire.
15323	corpus-6-test-corpus-26-train	FR	Oui, juste un. Je saurai quand? Qu'est-ce que j'aurai en compensation?
15324	corpus-6-train	FR	Je veux juste jeter un œil, merci.
15326	corpus-6-train	FR	Je crois que vous pourrez tout trouver au supermarché. Sinon, ne vous en faites pas. J'irai à la pharmacie demain.
15327	corpus-6-train	FR	Ce n'est pas nécessaire, Monsieur. Nous nous en occuperons lors de votre enregistrement. L'enregistrement ne commence qu'à quatorze heures trente, mais nous pouvons prendre vos sacs si vous voulez faire un peu de tourisme avant.
15331	corpus-6-test-corpus-26-dev	FR	Voici ma carte d'identité.
15332	corpus-6-train	FR	Pourriez-vous m'apporter de l'eau bouillante?
15335	corpus-6-train	FR	J'ai une maladie chronique.
15336	corpus-6-dev	FR	Je crois qu'il y a une erreur dans la note. Vous pouvez vérifier, s'il vous plaît?
15337	corpus-6-test-corpus-26-train	FR	Nous préférerions une table près de la fenêtre.
15339	corpus-6-train	FR	Vous pourriez vider le cendrier, s'il vous plaît?
15340	corpus-6-train	FR	Quels sont les coins touristiques les plus connus par ici?
15342	corpus-6-train	FR	Enchanté de vous rencontrer, M. Smith.
15343	corpus-6-train	FR	Je voudrais prolonger mon séjour de deux jours.
15347	corpus-6-test-corpus-26-train	FR	Dites-moi ce qui revient le moins cher pour aller à San Francisco.
15348	corpus-6-train	FR	Vous pouvez me rendre un service?
15349	corpus-6-dev	FR	Quelle sorte de parfum aimez-vous?
15350	corpus-6-train	FR	Est-ce que c'est la ligne la plus directe?
15351	corpus-6-train	FR	Voyons. Le match commence à quatorze heures? Ouais, on doit pouvoir le faire.
15353	corpus-6-dev	FR	Je voudrais descendre à St. Paul.
15354	corpus-6-train	FR	Sans risque jusqu'à quel point?
15356	corpus-6-train	FR	Puis-je y joindre une lettre?
15359	corpus-6-train	FR	M. Watson, poste deux cent un, s'il vous plaît.
15360	corpus-6-dev	FR	Je ne sais pas lequel mettre.
15362	corpus-6-test-corpus-26-train	FR	Vous connaissez le restaurant Kyoka?
15363	corpus-6-dev	FR	Voici. C'est celui qui a le plus de succès.
15365	corpus-6-train	FR	J'ai une réservation au nom de Akiyama.
15366	corpus-6-train	FR	C'est sur votre droite en sortant de l'ascenseur.
15368	corpus-6-train	FR	Et bien, appuyez sur ce bouton. Aïe, ça ne marche pas. Désolé, c'est cassé.
15370	corpus-6-train	FR	Comment allez-vous, M. Takagi? On ne s'est pas vu depuis le printemps dernier, n'est-ce pas?
15372	corpus-6-train	FR	On a vu beaucoup de poissons migrateurs.
15374	corpus-6-train	FR	On repassera plus tard alors.
15375	corpus-6-train	FR	Je me demande quand je vais pouvoir revenir.
15378	corpus-6-test-corpus-26-train	FR	Aller simple.
15380	corpus-6-test-corpus-26-train	FR	Je vais grossir à rester ici manger en permanence.
15382	corpus-6-train	FR	Si vous avez besoin d'aide, n'hésitez pas à faire appel à notre équipage. Il parle japonais, français, chinois et espagnol.
15385	corpus-6-train	FR	Cent dollars, sans les taxes.
15386	corpus-6-dev	FR	"Veuillez attacher votre ceinture et respecter le panneau ""DEFENSE DE FUMER"" jusqu'à l'extinction du signal lumineux."
15387	corpus-6-train	FR	Il y a une baignoire?
15389	corpus-6-train	FR	Voici votre carte d'embarquement et votre étiquette d'enregistrement des bagages en cas de litige.
15391	corpus-6-train	FR	Puis-je avoir une assiette supplémentaire?
15392	corpus-6-train	FR	Je voudrais un comprimé.
15393	corpus-6-train	FR	Et si on prenait une grande portion vu que nous sommes deux?
15395	corpus-6-train	FR	J'ai laissé mon passeport dans un taxi.
15398	corpus-6-train	FR	Quarante dollars.
15400	corpus-6-test-corpus-26-train	FR	Est-ce qu'il y a un bon night-club avec des spectacles de flamenco?
15401	corpus-6-train	FR	Notre hôtel se charge de réserver une baby-sitter.
15402	corpus-6-train	FR	Pardonnez-moi, nous aurons vingt minutes de retard.
15403	corpus-6-train	FR	Est-ce qu'il y a des restaurants japonais dans le coin?
15405	corpus-6-train	FR	Quelque chose qui se conduit facilement, avec le volant à gauche, dans la gamme deux litres.
15408	corpus-6-train	FR	C'est en salle ou en plein air?
15410	corpus-6-train	FR	Voici l'adresse de livraison.
15413	corpus-6-train	FR	Oui. Voici l'étiquette d'enregistrement des bagages et votre carte d'embarquement.
15414	corpus-6-train	FR	Oh, vers dix-neuf heures, je suppose.
15415	corpus-6-train	FR	Je me suis enfermé à l'extérieur. Ma clé est dans la voiture.
15416	corpus-6-train	FR	Tu peux faire encore un meilleur score.
15419	corpus-6-test-corpus-26-train	FR	C'est une jolie robe qui vous portez là.
15420	corpus-6-train	FR	Je ne pensais pas qu'il y aurait autant de monde.
15421	corpus-6-dev	FR	J'ai une douleur lancinante à l'estomac.
15422	corpus-6-train	FR	Pourriez-vous échanger ma place contre une dans la section fumeur?
15423	corpus-6-train	FR	C'est la taxe pour les appels longue distance.
15424	corpus-6-train	FR	Avez-vous l'intention de vendre vos produits aux Etats-Unis?
15425	corpus-6-train	FR	Pourriez-vous m'apporter une autre bière?
15426	corpus-6-train	FR	Jim et moi étions amis au lycée.
15427	corpus-6-dev	FR	Des œufs au plat avec du bacon, s'il vous plaît.
15429	corpus-6-train	FR	Un billet navette pour dix trajets, s'il vous plaît.
15430	corpus-6-train	FR	Un instant, Madame. Je vais le vérifier.
15431	corpus-6-test-corpus-26-train	FR	J'ai mal au pied.
15434	corpus-6-dev	FR	Personne de ce nom-là n'habite ici.
15436	corpus-6-test-corpus-26-train	FR	Où est la laverie la plus proche?
15437	corpus-6-train	FR	Où puis-je trouver un bus de tourisme? Où et quand puis-je monter dans le bus?
15440	corpus-6-train	FR	Le haut est un peu trop grand. Vous pouvez le reprendre?
15443	corpus-6-test-corpus-26-train	FR	Pourriez-vous changer de place avec moi, s'il vous plaît?
15444	corpus-6-train	FR	Y a-t-il un terrain de golf ici?
15446	corpus-6-train	FR	J'aimerais annuler ma réservation pour le vol du cinq mai, et réserver celui du neuf à la place, s'il vous plaît.
15447	corpus-6-test-corpus-26-train	FR	On ne sera pas assis côte à côte.
15450	corpus-6-train	FR	Puis-je garder cette carte magnétique?
15451	corpus-6-train	FR	Est-ce que quelqu'un comprend le japonais?
15452	corpus-6-test-corpus-26-train	FR	En fait, j'aimerais aussi assurer ce colis.
15453	corpus-6-train	FR	Je suis désolé d'apprendre le décès de votre père. Je vous présente mes sincères condoléances.
15454	corpus-6-train	FR	Italien pour moi, merci.
15455	corpus-6-train	FR	Tu as fait tes devoirs?
15459	corpus-6-train	FR	Cinq billets de dix dollars, je vous prie.
15460	corpus-6-dev	FR	"Puis-je avoir deux billets adultes pour ""Cats""?"
15462	corpus-6-train	FR	Tu ferais mieux de t'asseoir et de reprendre ton souffle après ton long voyage depuis le Japon.
15463	corpus-6-test-corpus-26-train	FR	La note atteint les cent dollars.
15464	corpus-6-test-corpus-26-test	FR	Les issues de secours se situent à l'avant, au centre, et à l'arrière de l'appareil.
15466	corpus-6-train	FR	Quelle taxe n'est pas incluse?
15469	corpus-6-train	FR	Est-ce que ça a été suivi?
15470	corpus-6-test-corpus-26-train	FR	Très bien, votre réservation est reconfirmée.
15471	corpus-6-train	FR	Où t'es-tu brûlé la main?
15472	corpus-6-train	FR	Qui sont vos designers?
15473	corpus-6-train	FR	Pouvez-vous les emballer ensemble?
15474	corpus-6-dev	FR	Blue Cat. Un vieux quatuor de jazz.
15475	corpus-6-train	FR	Dans quelle voiture se trouve ce compartiment?
15476	corpus-6-test-corpus-26-train	FR	Les talons sont trop hauts.
15477	corpus-6-test-corpus-26-train	FR	Nous voudrions une table en terrasse.
15480	corpus-6-train	FR	Félicitations, j'ai su que vous avez trouvé un poste chez ABC.
15481	corpus-6-train	FR	Le service est-il inclus dans le montant?
15482	corpus-6-test-corpus-26-train	FR	Cela signifie que le film ne convient pas aux enfants de moins de quinze ans. Les parents doivent donc décider de laisser les enfants regarder le film ou non.
15483	corpus-6-train	FR	J'aimerais réserver une bonne table pour voir le spectacle.
15484	corpus-6-train	FR	Cela coûte quatre-vingt dix-neuf dollars US.
15485	corpus-6-train	FR	Vous aurez une heure pour faire tout ce que vous souhaitez ici.
15486	corpus-6-train	FR	J'aimerais être de retour à Tokyo d'ici à vendredi.
15487	corpus-6-test-corpus-26-train	FR	Sous quelle forme voulez-vous l'argent? Veuillez remplir ce papier et signer ici.
15488	corpus-6-dev	FR	Les bijoux sont-ils hors taxe?
15489	corpus-6-train	FR	Quel est le film qui marche le mieux en ce moment?
15494	corpus-6-train	FR	Je n'en suis pas encore sûr.
15495	corpus-6-train	FR	J'ai acheté un rouge à lèvre comme cadeau.
15496	corpus-6-train	FR	Il part à quelle heure?
15497	corpus-6-train	FR	Pardon, vous pouvez répéter s'il vous plaît?
15498	corpus-6-train	FR	Jusqu'en septembre mille neuf cent quatre-vingt dix-neuf.
15499	corpus-6-train	FR	Est-ce que je peux m'inscrire à ce cours même si je suis débutant?
15502	corpus-6-train	FR	Je voudrais aller faire les boutiques. Où se trouve la zone commerciale la plus proche?
15503	corpus-6-train	FR	Nous voulons voir un film. Que nous recommandez-vous?
15504	corpus-6-train	FR	C'est de qui?
15505	corpus-6-train	FR	"Mais comme vous le savez, ce sera moins cher par ""LT""."
15506	corpus-6-train	FR	Combien coûte un appel longue distance pour Tokyo?
15507	corpus-6-train	FR	Cette Chevrolet existe dans quels autres coloris?
15508	corpus-6-train	FR	Je n'arrive pas à me décider. Que me conseillez-vous?
15509	corpus-6-test-corpus-26-train	FR	J'ai parfois mal à l'estomac.
15510	corpus-6-train	FR	C'est combien par personne?
15516	corpus-6-train	FR	J'ai avancé l'heure de départ.
15519	corpus-6-train	FR	Vous ne les vendez pas séparément?
15522	corpus-6-test-corpus-26-train	FR	Avez-vous des plats allégés? Je suis au régime en ce moment.
15523	corpus-6-train	FR	Pourriez-vous me réserver une place de théâtre?
15524	corpus-6-train	FR	Par là, tournez à droite.
15526	corpus-6-train	FR	J'ai une bouteille d'alcool de riz japonais.
15527	corpus-6-dev	FR	Une place non réservée, s'il vous plaît.
15528	corpus-6-train	FR	Oh, je suis navré. Tenez. Puis-je vous offrir quelque chose à boire?
15529	corpus-6-test-corpus-26-dev	FR	Vous n'avez rien à payer.
15531	corpus-6-train	FR	J'aimerais que vous m'accompagniez, s'il vous plaît.
15532	corpus-6-train	FR	Votre réservation a bien été prise en compte.
15533	corpus-6-train	FR	Je voudrais réserver une place en classe économie pour Londres dimanche prochain.
15534	corpus-6-train	FR	Il y a trente mots. Ça fait donc trois dollars, s'il vous plaît.
15535	corpus-6-train	FR	Notre concierge peut vous aider, ou vous pouvez l'avoir en taxi.
15538	corpus-6-dev	FR	Le zoo est fermé?
15539	corpus-6-test-corpus-26-train	FR	Oui, j'ai deux billets pour Giants and Dodgers.
15546	corpus-6-test-corpus-26-train	FR	Nous sommes l'un des meilleurs fournisseurs de micro-ordinateurs.
15549	corpus-6-train	FR	Quel est votre deuxième prénom?
15550	corpus-6-dev	FR	Je voudrais réserver une petite chambre.
15552	corpus-6-train	FR	Deux personnes.
15553	corpus-6-test-corpus-26-train	FR	Merci. Moi aussi. A la prochaine.
15554	corpus-6-train	FR	Je m'appelle Suzuki. J'ai réservé pour dix-huit heures.
15558	corpus-6-train	FR	Des cigarettes, s'il vous plaît.
15561	corpus-6-train	FR	Je voudrais juste une coupe.
15562	corpus-6-train	FR	Je voudrais une gourmette.
15564	corpus-6-test-corpus-26-train	FR	Une chambre avec lits jumeaux et baignoire, s'il vous plaît.
15566	corpus-6-test-corpus-26-train	FR	Je suis tombé dans les escaliers.
15569	corpus-6-train	FR	Je veux faire le tour de l'île.
15572	corpus-6-train	FR	Faisons une pause. Est-ce que vous aimeriez un café?
15573	corpus-6-train	FR	J'arrive.
15574	corpus-6-train	FR	J'ai laissé la clé dans ma chambre. Puis-je emprunter un double, s'il vous plaît?
15575	corpus-6-test-corpus-26-train	FR	Quelle glace me recommandez-vous?
15577	corpus-6-test-corpus-26-dev	FR	Hum. Celui-ci. La couleur te va bien.
15578	corpus-6-train	FR	Combien dois-je laisser de pourboire?
15579	corpus-6-train	FR	Excusez-moi. Ce bus va-t-il au Holiday Inn de Union Square?
15581	corpus-6-train	FR	Puis-je rendre la voiture à Boston?
15586	corpus-6-train	FR	Est-ce que tu peux me prendre un billet?
15587	corpus-6-train	FR	Puis-je avoir un grand sac?
15588	corpus-6-train	FR	Cette soupe est trop chaude.
15589	corpus-6-train	FR	Je voudrais des carottes.
15590	corpus-6-train	FR	Nous vous contacterons dès que nous l'aurons trouvé.
15591	corpus-6-train	FR	C'est votre passe-temps de collectionner des animaux empaillés?
15594	corpus-6-dev	FR	J'aimerais faire une réservation sur le vol JAL du vingt mars.
15596	corpus-6-train	FR	Il n'y a pas de glace.
15598	corpus-6-test-corpus-26-test	FR	Où sont les livres en langue étrangère?
15599	corpus-6-train	FR	Le Japon se suffit-il à lui-même sur le plan alimentation?
15601	corpus-6-train	FR	Avez-vous des romans japonais?
15604	corpus-6-test-corpus-26-train	FR	Deux parts et un Sprite.
15606	corpus-6-train	FR	Il y a du monde aujourd'hui?
15607	corpus-6-test-corpus-26-test	FR	Donne-moi des cigarettes.
15608	corpus-6-train	FR	Ça veut donc dire que je n'échoue pas du tout.
15610	corpus-6-test-corpus-26-dev	FR	C'est illégal d'apporter ça dans le pays, désolé. Eh bien, je crois que c'est à peu près tout.
15612	corpus-6-train	FR	Combien de jours de vacances avez-vous dans l'année?
15613	corpus-6-train	FR	Nous allons rester au moins une semaine.
15614	corpus-6-train	FR	Je voudrais un gonfleur.
15615	corpus-6-train	FR	Est-ce que je peux prendre le métro pour aller à Marine Tower?
15617	corpus-6-train	FR	Le vol que j'étais censé prendre, le AA onze, a été annulé.
15620	corpus-6-train	FR	Oh, vraiment? Je vis à Kamakura, j'espère que vous passerez me voir.
15622	corpus-6-train	FR	Où sont les toilettes pour hommes?
15623	corpus-6-train	FR	Je trouve que c'est un peu trop quelconque pour moi.
15625	corpus-6-train	FR	J'ai quelques vêtements à faire repasser.
15626	corpus-6-train	FR	Donnez-moi votre numéro de téléphone, s'il vous plaît.
15627	corpus-6-train	FR	Excusez-moi, pouvez-vous me recommander un hôtel?
15628	corpus-6-train	FR	Oh. Tiens donc, toi ici?
15629	corpus-6-train	FR	C'est la dernière chose qui me viendrait à l'idée.
15630	corpus-6-dev	FR	Les trains partent de King's Cross.
15631	corpus-6-train	FR	J'ai perdu ma valise.
15634	corpus-6-train	FR	A quelle heure revient-on?
15635	corpus-6-train	FR	Les adolescents japonais s'intéressent à la musique.
15638	corpus-6-train	FR	Je voudrais essayer ces chaussures.
15642	corpus-6-train	FR	Oui, j'ai appelé il y a un petit moment.
15643	corpus-6-train	FR	Avez-vous du vin sec, pas trop cher?
15644	corpus-6-train	FR	J'ai mis de la mousse coiffante aujourd'hui.
15646	corpus-6-train	FR	L'avion est-il à l'heure?
15648	corpus-6-train	FR	Combien coûte la réédition?
15649	corpus-6-train	FR	Où puis-je acheter des forfaits pour les remontées mécaniques?
15652	corpus-6-test-corpus-26-train	FR	Oui. Ils habitaient près de chez moi en Californie mais ils ont déménagé en Floride il y a deux ans. Et toi? Tu voyages seul?
15653	corpus-6-train	FR	Stonehenge a l'air intéressant. Il y a des excursions pour y aller?
15655	corpus-6-train	FR	J'ai été sérieusement blessé au pied droit.
15656	corpus-6-train	FR	Je suis descendu au Hilton.
15658	corpus-6-dev	FR	Vous n'avez rien à manger?
15659	corpus-6-train	FR	A quelle heure part le train?
15660	corpus-6-train	FR	Par voie de surface.
15662	corpus-6-train	FR	Quelle cuisson pour votre steak, Monsieur?
15663	corpus-6-train	FR	Je veux prendre la navette pour l'aéroport.
15664	corpus-6-test-corpus-26-train	FR	Je suis malade.
15665	corpus-6-train	FR	Merci d'être passé me prendre à l'aéroport. C'est très aimable à vous.
15666	corpus-6-test-corpus-26-train	FR	Mon enfant a l'air épuisé par la fièvre.
15668	corpus-6-train	FR	J'ai peur que le temps soit couvert, samedi.
15669	corpus-6-train	FR	Combien coûte une location de voiture avec chauffeur?
15673	corpus-6-test-corpus-26-train	FR	Dans cette taille, s'il vous plaît.
15674	corpus-6-test-corpus-26-train	FR	L'Ordre du Mérite Culturel est décerné aux artistes et universitaires à cette occasion.
15676	corpus-6-test-corpus-26-train	FR	Je suis Japonais.
15678	corpus-6-dev	FR	J'aime bien les pommes, mais aujourd'hui, j'ai envie de raisin.
15679	corpus-6-train	FR	Veuillez invalider ma carte.
15680	corpus-6-train	FR	Un verre de vin rouge, d'accord?
15682	corpus-6-train	FR	Certainement. Vous avez quelque chose de particulier à l'esprit, un plat quelconque?
15683	corpus-6-train	FR	C'est du nickel argent?
15684	corpus-6-train	FR	Qu'est-ce que cette sauce accompagne?
15686	corpus-6-train	FR	J'ai mille dollars en liquide.
15687	corpus-6-train	FR	Tournez à gauche. C'est sur la droite.
15688	corpus-6-train	FR	Quel est le prix pour trois jours?
15690	corpus-6-train	FR	Vous pourriez porter ces bagages, s'il vous plaît?
15692	corpus-6-test-corpus-26-train	FR	C'est trop cher.
15694	corpus-6-train	FR	Une voiture compacte, une japonaise de préférence.
15696	corpus-6-train	FR	Quelle est la spécialité de ce pays?
15698	corpus-6-train	FR	Nous en avons deux ou trois particulièrement bons dans le quartier. Voulez-vous que je me charge d'une réservation?
15699	corpus-6-test-corpus-26-train	FR	Oui. Prenez le bus pour Kyoto-eki.
15700	corpus-6-train	FR	Puis-je avoir cent grammes de salade de potiron?
15702	corpus-6-train	FR	Avez-vous un autre timbre?
15705	corpus-6-train	FR	Au fait, avez-vous fait le plein avant de rendre la voiture?
15706	corpus-6-train	FR	Je veux aller à San Diego.
15708	corpus-6-train	FR	Après sa mort, il y a eu une réforme politique connue sous le nom de Réforme de l'ère Taika.
15710	corpus-6-test-corpus-26-train	FR	C'est réservé aux membres?
15711	corpus-6-train	FR	J'ai laissé mon sac à main dans le train.
15713	corpus-6-train	FR	Excusez-moi, mais ce mot, OMEDETOUGOZAIMASU, est trop long pour faire un décompte. Un mot étant limité à quinze lettres, il faudrait que vous le divisiez en deux.
15715	corpus-6-train	FR	Il part de l'arrêt de bus numéro deux.
15716	corpus-6-train	FR	Si tu en as envie.
15717	corpus-6-train	FR	Quelles sortes de salades avez-vous?
15719	corpus-6-train	FR	Pouvez-vous me tracer un plan pour m'indiquer le chemin?
15723	corpus-6-train	FR	Je prendrais ce que vous me recommandez.
15724	corpus-6-train	FR	Qu'est-ce qui passe actuellement?
15727	corpus-6-train	FR	Je voudrais un stylo-plume, s'il vous plaît.
15729	corpus-6-dev	FR	Oui, oh, et je paye par carte de crédit.
15730	corpus-6-train	FR	Faites monter le petit déjeuner dans ma chambre, merci.
15731	corpus-6-train	FR	Vous faites des excursions au Panthéon?
15732	corpus-6-train	FR	J'ai fait tomber ma cuillère.
15733	corpus-6-train	FR	Veuillez encaisser un chèque personnel.
15735	corpus-6-test-corpus-26-dev	FR	La chambre coûte six mille yens la nuit.
15736	corpus-6-train	FR	Oui, merci. Je m'appelle Mayumi Yamaguchi et je viens du Japon. Je suis arrivé à l'hôtel il y a quelques instants.
15737	corpus-6-train	FR	J'ai mal au pied.
15738	corpus-6-train	FR	Le soleil tape vraiment fort. Tu t'es mis de la crème solaire?
15739	corpus-6-train	FR	Ça prend environ une demi-journée. Le guide touristique viendra vous prendre ici vers neuf heures du matin.
15740	corpus-6-train	FR	Où est le stade?
15741	corpus-6-train	FR	Il manque un verre.
15743	corpus-6-train	FR	Je veux un assaisonnement italien.
15747	corpus-6-train	FR	Ma foi, on dirait que nous faisons la même taille. En général, je prends une taille moyenne.
15749	corpus-6-train	FR	Cette pendule ancienne s'est arrêtée. Pouvez-vous la remplacer?
15752	corpus-6-train	FR	Eh bien, ça a l'air un petit peu serré au niveau des épaules.
15753	corpus-6-train	FR	Je voudrais une carte de rechange. Quand est-ce que je l'aurai?
15754	corpus-6-train	FR	Vous pouvez appeler la police?
15759	corpus-6-train	FR	Mon numéro de téléphone est le quarante quarante et un vingt-trois quarante-cinq soixante sept.
15760	corpus-6-train	FR	Il y a un problème?
15761	corpus-6-train	FR	Les plats du Nouvel An appelés osechi ryori sont encore préparés dans presque tous les foyers, même maintenant.
15763	corpus-6-test-corpus-26-train	FR	Puis-je emmener ceci à bord de l'appareil?
15765	corpus-6-train	FR	Une excursion d'une demi-journée laisse à désirer.
15766	corpus-6-train	FR	Je vais demander si on peux nous prendre en photo.
15767	corpus-6-dev	FR	Ce cartable est fait à partir de quel cuir?
15775	corpus-6-test-corpus-26-train	FR	OK. Tout ce que je veux savoir, c'est si l'affaire va finir par se rentabiliser.
15776	corpus-6-train	FR	C'est un vrai délice.
15777	corpus-6-train	FR	Le prix de la course ne correspond pas au compteur.
15781	corpus-6-train	FR	Vous plaisantez. Il n'y a pas moins cher pour l'envoyer?
15783	corpus-6-train	FR	Je veux changer des yens japonais en dollars américains.
15784	corpus-6-test-corpus-26-train	FR	Bien. Voudriez-vous une écharpe avec ceci?
15785	corpus-6-train	FR	Est-ce que je peux m'avancer jusqu'au premier rang?
15787	corpus-6-train	FR	Je voudrais régler ma note immédiatement. Pouvez-vous descendre mes bagages?
15788	corpus-6-test-corpus-26-train	FR	Rechargez la batterie, s'il vous plaît.
15790	corpus-6-train	FR	Y a-t-il une clinique près d'ici?
15791	corpus-6-test-corpus-26-train	FR	Je suis prêt à commander.
15795	corpus-6-dev	FR	Avez-vous des tournevis?
15796	corpus-6-train	FR	Qui dois-je contacter si j'ai des ennuis?
15797	corpus-6-train	FR	Cet avion va-t-il partir à l'heure?
15798	corpus-6-test-corpus-26-dev	FR	Les sels de bain aux plantes laissent votre peau douce et lisse.
15799	corpus-6-train	FR	Je vais prendre trois cents grammes de ceci.
15801	corpus-6-train	FR	Il s'est rué en plein milieu de la rue, là où il n'y avait pas de passage protégé.
15802	corpus-6-train	FR	A ce propos, avez-vous une assurance pour ce voyage?
15803	corpus-6-train	FR	C'est pour votre usage personnel, bien sûr.
15804	corpus-6-test-corpus-26-train	FR	Ecrivez le nom de la compagnie aérienne ainsi que le numéro de vol.
15805	corpus-6-train	FR	J'aimerais déposer la voiture à l'aéroport de San Francisco.
